index;Name;Platform;Year;Genre;Sales_NA;Sales_EU;Sales_JP;Sales_Others;Global_Sales
8814;NASCAR 07;XB;2006;Racing;0.03;0.01;0.0;0.0;0.04
8815;NASCAR 08;X360;2007;Racing;0.26;0.0;0.0;0.02;0.28
8816;NASCAR 08;PS3;2007;Racing;0.15;0.05;0.0;0.03;0.23
8817;NASCAR 08;PS2;2007;Racing;0.12;0.09;0.0;0.03;0.24
8818;NASCAR 09;PS3;2008;Racing;0.22;0.01;0.0;0.02;0.25
8819;NASCAR 09;X360;2008;Racing;0.23;0.0;0.0;0.02;0.25
8820;NASCAR 09;PS2;2008;Racing;0.26;0.2;0.0;0.07;0.53
8821;NASCAR 2000;N64;1999;Racing;0.49;0.03;0.0;0.0;0.52
8822;NASCAR 2000;PS;1999;Racing;0.88;0.6;0.0;0.1;1.58
8823;NASCAR 2001;PS2;2000;Racing;0.34;0.27;0.0;0.09;0.7
8824;NASCAR 2001;PS;2000;Racing;0.45;0.31;0.0;0.05;0.81
8825;NASCAR 2005: Chase for the Cup;GC;2004;Racing;0.1;0.02;0.0;0.0;0.12
8826;NASCAR 2005: Chase for the Cup;XB;2004;Racing;0.34;0.1;0.0;0.02;0.46
8827;NASCAR 2005: Chase for the Cup;PS2;2004;Racing;0.69;0.54;0.0;0.18;1.41
8828;NASCAR 2011: The Game;PS3;2011;Racing;0.25;0.0;0.0;0.02;0.27
8829;NASCAR 2011: The Game;Wii;2011;Racing;0.22;0.0;0.0;0.01;0.23
8830;NASCAR 2011: The Game;X360;2011;Racing;0.29;0.0;0.0;0.02;0.31
8831;NASCAR 98;PS;1996;Racing;1.43;0.05;0.0;0.04;1.52
8832;NASCAR 99;N64;1998;Racing;0.94;0.04;0.0;0.01;0.99
8833;NASCAR 99;PS;1998;Racing;1.45;0.04;0.0;0.04;1.53
8834;NASCAR Heat;PS;2000;Racing;0.22;0.15;0.0;0.03;0.4
8835;NASCAR Heat 2002;PS2;2001;Racing;0.29;0.23;0.0;0.08;0.6
8836;NASCAR Heat 2002;GBA;2002;Racing;0.12;0.04;0.0;0.0;0.16
8837;NASCAR Heat 2002;XB;2001;Racing;0.15;0.04;0.0;0.01;0.2
8838;NASCAR Heat Evolution;XOne;2016;Racing;0.02;0.0;0.0;0.0;0.02
8839;NASCAR Heat Evolution;PS4;2016;Racing;0.03;0.0;0.0;0.01;0.04
8840;NASCAR Kart Racing;Wii;2009;Racing;0.39;0.0;0.0;0.03;0.42
8841;NASCAR Racing;PS;1996;Racing;0.23;0.16;0.0;0.03;0.42
8842;NASCAR Rumble;PS;2000;Racing;0.31;0.21;0.0;0.04;0.56
8843;NASCAR The Game: Inside Line;X360;2012;Racing;0.09;0.0;0.0;0.01;0.1
8844;NASCAR The Game: Inside Line;PS3;2012;Racing;0.07;0.0;0.0;0.01;0.08
8845;NASCAR Thunder 2002;XB;2001;Racing;0.25;0.07;0.0;0.01;0.33
8846;NASCAR Thunder 2002;PS;2001;Racing;0.23;0.16;0.0;0.03;0.42
8847;NASCAR Thunder 2002;PS2;2001;Racing;0.57;0.44;0.0;0.15;1.16
8848;NASCAR Thunder 2003;XB;2002;Racing;0.2;0.06;0.0;0.01;0.27
8849;NASCAR Thunder 2003;GC;2002;Racing;0.24;0.06;0.0;0.01;0.31
8850;NASCAR Thunder 2004;XB;2003;Racing;0.18;0.05;0.0;0.01;0.24
8851;NASCAR Thunder 2004;PS2;2003;Racing;0.53;0.41;0.0;0.14;1.08
8852;NASCAR Unleashed;PS3;2011;Racing;0.09;0.0;0.0;0.01;0.1
8853;NASCAR Unleashed;3DS;2011;Racing;0.18;0.0;0.0;0.01;0.19
8854;NASCAR Unleashed;Wii;2011;Racing;0.18;0.0;0.0;0.01;0.19
8855;NASCAR Unleashed;X360;2011;Racing;0.11;0.0;0.0;0.01;0.12
8856;NASCAR: Dirt to Daytona;GC;2002;Racing;0.07;0.02;0.0;0.0;0.09
8857;NBA;PSP;2005;Sports;0.2;0.0;0.0;0.02;0.22
8858;NBA 06;PSP;2005;Sports;0.2;0.0;0.0;0.02;0.22
8859;NBA 06;PS2;2005;Sports;0.26;0.2;0.0;0.07;0.53
8860;NBA 07;PS3;2006;Sports;0.24;0.0;0.01;0.02;0.27
8861;NBA 07;PSP;2006;Sports;0.18;0.0;0.0;0.02;0.2
8862;NBA 07;PS2;2006;Sports;0.01;0.01;0.0;0.0;0.02
8863;NBA 08;PS3;2007;Sports;0.12;0.0;0.0;0.01;0.13
8864;NBA 08;PS2;2007;Sports;0.06;0.05;0.0;0.02;0.13
8865;NBA 08;PSP;2007;Sports;0.03;0.0;0.0;0.0;0.03
8866;NBA 09: The Inside;PS2;2008;Sports;0.08;0.06;0.0;0.02;0.16
8867;NBA 09: The Inside;PS3;2008;Sports;0.14;0.0;0.0;0.01;0.15
8868;NBA 09: The Inside;PSP;2008;Sports;0.16;0.0;0.0;0.01;0.17
8869;NBA 10: The Inside;PSP;2009;Sports;0.07;0.0;0.0;0.01;0.08
8870;NBA 2K;DC;1999;Sports;0.0;0.0;0.05;0.0;0.05
8871;NBA 2K10;PS2;2009;Sports;0.33;0.01;0.0;0.05;0.39
8872;NBA 2K10;X360;2009;Sports;0.88;0.02;0.0;0.08;0.98
8873;NBA 2K10;PS3;2009;Sports;0.75;0.01;0.01;0.07;0.84
8874;NBA 2K10;PSP;2009;Sports;0.3;0.0;0.0;0.03;0.33
8875;NBA 2K10;Wii;2009;Sports;0.36;0.0;0.0;0.03;0.39
8876;NBA 2K11;X360;2010;Action;1.84;0.12;0.01;0.13;2.1
8877;NBA 2K11;Wii;2010;Action;0.47;0.01;0.0;0.03;0.51
8878;NBA 2K11;PC;2010;Action;0.18;0.0;0.0;0.01;0.19
8879;NBA 2K11;PSP;2010;Action;0.39;0.0;0.0;0.03;0.42
8880;NBA 2K11;PS3;2010;Action;1.41;0.21;0.03;0.16;1.81
8881;NBA 2K11;PS2;2010;Action;0.34;0.01;0.0;0.06;0.41
8882;NBA 2K12;X360;2011;Sports;2.31;0.14;0.01;0.16;2.62
8883;NBA 2K12;PC;2011;Sports;0.09;0.05;0.0;0.02;0.16
8884;NBA 2K12;PS3;2011;Sports;1.61;0.27;0.05;0.18;2.11
8885;NBA 2K12;Wii;2011;Sports;0.3;0.03;0.0;0.02;0.35
8886;NBA 2K12;PSP;2011;Sports;0.22;0.03;0.0;0.03;0.28
8887;NBA 2K13;PS3;2012;Sports;1.72;0.44;0.05;0.27;2.48
8888;NBA 2K13;WiiU;2012;Sports;0.08;0.04;0.0;0.01;0.13
8889;NBA 2K13;X360;2012;Sports;2.6;0.21;0.01;0.19;3.01
8890;NBA 2K13;Wii;2012;Sports;0.39;0.03;0.0;0.03;0.45
8891;NBA 2K13;PC;2012;Sports;0.0;0.02;0.0;0.0;0.02
8892;NBA 2K14;XOne;2013;Sports;0.7;0.11;0.0;0.06;0.87
8893;NBA 2K14;PS4;2013;Sports;0.89;0.31;0.01;0.12;1.33
8894;NBA 2K14;PS3;2013;Sports;1.43;0.33;0.04;0.25;2.05
8895;NBA 2K14;X360;2013;Sports;2.1;0.2;0.0;0.17;2.47
8896;NBA 2K15;PS4;2014;Sports;1.46;0.54;0.01;0.37;2.38
8897;NBA 2K15;PS3;2014;Sports;0.86;0.27;0.02;0.22;1.37
8898;NBA 2K15;X360;2014;Sports;1.33;0.14;0.0;0.15;1.62
8899;NBA 2K15;XOne;2014;Sports;1.36;0.18;0.0;0.15;1.69
8900;NBA 2K16;PS4;2015;Sports;2.48;0.65;0.03;0.69;3.85
8901;NBA 2K16;PS3;2015;Sports;0.44;0.19;0.03;0.13;0.79
8902;NBA 2K16;X360;2015;Sports;0.77;0.1;0.0;0.1;0.97
8903;NBA 2K16;XOne;2015;Sports;1.93;0.14;0.0;0.24;2.31
8904;NBA 2K16;PC;2015;Sports;0.02;0.06;0.0;0.01;0.09
8905;NBA 2K17;X360;2016;Sports;0.04;0.0;0.0;0.01;0.05
8906;NBA 2K17;PS4;2016;Sports;0.83;0.14;0.0;0.22;1.19
8907;NBA 2K17;PS3;2016;Sports;0.03;0.01;0.0;0.01;0.05
8908;NBA 2K17;XOne;2016;Sports;0.54;0.04;0.0;0.07;0.65
8909;NBA 2K2;XB;2002;Sports;0.15;0.04;0.0;0.01;0.2
8910;NBA 2K2;GC;2002;Sports;0.09;0.02;0.0;0.0;0.11
8911;NBA 2K2;PS2;2002;Sports;0.59;0.46;0.01;0.15;1.21
8912;NBA 2K3;XB;2002;Sports;0.24;0.07;0.0;0.01;0.32
8913;NBA 2K3;GC;2002;Sports;0.12;0.03;0.0;0.0;0.15
8914;NBA 2K3;PS2;2002;Sports;0.51;0.4;0.0;0.13;1.04
8915;NBA 2K6;PS2;2005;Action;0.43;0.34;0.0;0.11;0.88
8916;NBA 2K6;X360;2005;Action;0.21;0.01;0.0;0.02;0.24
8917;NBA 2K6;XB;2005;Action;0.27;0.08;0.0;0.01;0.36
8918;NBA 2K7;X360;2006;Sports;0.53;0.0;0.0;0.04;0.57
8919;NBA 2K7;XB;2006;Sports;0.02;0.01;0.0;0.0;0.03
8920;NBA 2K7;PS3;2006;Sports;0.3;0.04;0.0;0.04;0.38
8921;NBA 2K7;PS2;2006;Sports;0.65;0.02;0.0;0.11;0.78
8922;NBA 2K8;X360;2007;Sports;0.79;0.0;0.0;0.07;0.86
8923;NBA 2K8;PS2;2007;Sports;0.5;0.02;0.0;0.08;0.6
8924;NBA 2K8;PS3;2007;Sports;0.5;0.01;0.0;0.05;0.56
8925;NBA 2K9;PS2;2008;Sports;0.34;0.01;0.0;0.06;0.41
8926;NBA 2K9;X360;2008;Sports;1.0;0.16;0.0;0.11;1.27
8927;NBA 2K9;PS3;2008;Sports;0.56;0.0;0.0;0.05;0.61
8928;NBA Ballers;XB;2004;Sports;0.37;0.11;0.0;0.02;0.5
8929;NBA Ballers;PS2;2004;Sports;0.81;0.63;0.0;0.21;1.65
8930;NBA Ballers: Chosen One;X360;2008;Sports;0.17;0.0;0.0;0.01;0.18
8931;NBA Ballers: Chosen One;PS3;2008;Sports;0.12;0.0;0.0;0.01;0.13
8932;NBA Ballers: Phenom;PS2;2006;Sports;0.23;0.18;0.0;0.06;0.47
8933;NBA Ballers: Phenom;XB;2006;Sports;0.09;0.03;0.0;0.0;0.12
8934;NBA Ballers: Rebound;PSP;2006;Sports;0.09;0.0;0.0;0.01;0.1
8935;NBA Courtside 2 featuring Kobe Bryant;N64;1999;Sports;0.2;0.05;0.0;0.0;0.25
8936;NBA Courtside 2002;GC;2002;Sports;0.19;0.05;0.0;0.01;0.25
8937;NBA Hangtime;PS;1996;Sports;0.03;0.02;0.0;0.0;0.05
8938;NBA Hangtime;N64;1997;Sports;0.48;0.08;0.0;0.0;0.56
8939;NBA Hoopz;PS2;2001;Sports;0.09;0.07;0.0;0.02;0.18
8940;NBA Hoopz;PS;2001;Sports;0.07;0.05;0.0;0.01;0.13
8941;NBA In The Zone;PS;1995;Sports;0.16;0.11;0.0;0.02;0.29
8942;NBA In The Zone '98;N64;1997;Sports;0.25;0.02;0.0;0.0;0.27
8943;NBA In The Zone '99;N64;1998;Sports;0.04;0.0;0.0;0.0;0.04
8944;NBA Inside Drive 2002;XB;2002;Sports;0.28;0.08;0.0;0.01;0.37
8945;NBA Inside Drive 2003;XB;2002;Sports;0.23;0.07;0.0;0.01;0.31
8946;NBA Inside Drive 2004;XB;2003;Sports;0.13;0.04;0.0;0.01;0.18
8947;NBA Jam;SNES;1994;Sports;1.19;0.16;0.0;0.03;1.38
8948;NBA Jam;XB;2003;Sports;0.1;0.03;0.0;0.0;0.13
8949;NBA Jam;PS3;2010;Sports;0.22;0.12;0.0;0.06;0.4
8950;NBA Jam;PS2;2003;Sports;0.2;0.16;0.0;0.05;0.41
8951;NBA Jam;X360;2010;Sports;0.27;0.1;0.0;0.03;0.4
8952;NBA Jam;GEN;1992;Sports;1.75;0.25;0.0;0.05;2.05
8953;NBA Jam;Wii;2010;Sports;0.38;0.03;0.0;0.03;0.44
8954;NBA Jam 2000;N64;1999;Sports;0.12;0.01;0.0;0.0;0.13
8955;NBA Jam 2002;GBA;2002;Sports;0.08;0.03;0.0;0.0;0.11
8956;NBA Jam 99;N64;1998;Sports;0.25;0.02;0.0;0.0;0.27
8957;NBA Jam Extreme;PS;1996;Sports;0.12;0.08;0.0;0.01;0.21
8958;NBA Jam Tournament Edition;PS;1995;Sports;0.14;0.09;0.0;0.02;0.25
8959;NBA Jam Tournament Edition;GEN;1994;Sports;0.95;0.14;0.0;0.03;1.12
8960;NBA Jam Tournament Edition;SNES;1995;Sports;0.87;0.12;0.0;0.02;1.01
8961;NBA Live 06;PSP;2005;Sports;0.39;0.0;0.0;0.03;0.42
8962;NBA Live 06;GC;2005;Sports;0.25;0.07;0.0;0.01;0.33
8963;NBA Live 06;X360;2005;Sports;0.27;0.0;0.0;0.02;0.29
8964;NBA Live 06;XB;2005;Sports;0.57;0.04;0.0;0.03;0.64
8965;NBA Live 06 (All region sales);PS2;2005;Sports;1.44;0.15;0.0;0.05;1.64
8966;NBA Live 06 (Weekly american sales);PS2;2005;Sports;1.35;0.05;0.0;0.02;1.42
8967;NBA Live 07;XB;2006;Sports;0.04;0.01;0.0;0.0;0.05
8968;NBA Live 07;X360;2006;Sports;0.42;0.0;0.0;0.04;0.46
8969;NBA Live 07;PSP;2006;Sports;0.47;0.0;0.0;0.04;0.51
8970;NBA Live 07;PS2;2006;Sports;1.07;0.04;0.02;0.17;1.3
8971;NBA Live 08;PS3;2007;Sports;0.56;0.02;0.01;0.05;0.64
8972;NBA Live 08;PSP;2007;Sports;0.28;0.0;0.0;0.02;0.3
8973;NBA Live 08;PS2;2007;Sports;0.59;0.02;0.01;0.1;0.72
8974;NBA Live 08;X360;2007;Sports;0.47;0.0;0.0;0.04;0.51
8975;NBA Live 08;Wii;2007;Sports;0.17;0.0;0.0;0.02;0.19
8976;NBA Live 09;PS3;2008;Sports;0.46;0.0;0.02;0.04;0.52
8977;NBA Live 09;PSP;2008;Sports;0.23;0.07;0.03;0.06;0.39
8978;NBA Live 09;PS2;2008;Sports;0.32;0.01;0.01;0.05;0.39
8979;NBA Live 09;X360;2008;Sports;0.5;0.14;0.0;0.07;0.71
8980;NBA Live 09 All-Play;Wii;2008;Sports;0.19;0.01;0.0;0.02;0.22
8981;NBA Live 10;PS3;2009;Sports;0.46;0.03;0.01;0.05;0.55
8982;NBA Live 10;PSP;2009;Sports;0.21;0.0;0.01;0.02;0.24
8983;NBA Live 10;X360;2009;Sports;0.4;0.02;0.0;0.03;0.45
8984;NBA Live 14;XOne;2013;Sports;0.16;0.02;0.0;0.01;0.19
8985;NBA Live 14;PS4;2013;Sports;0.14;0.05;0.0;0.03;0.22
8986;NBA Live 15;XOne;2014;Sports;0.17;0.02;0.0;0.02;0.21
8987;NBA Live 15;PS4;2014;Sports;0.15;0.04;0.0;0.04;0.23
8988;NBA Live 16;PS4;2015;Sports;0.1;0.04;0.0;0.03;0.17
8989;NBA Live 16;XOne;2015;Sports;0.08;0.01;0.0;0.01;0.1
8990;NBA Live 2000;N64;1999;Sports;0.42;0.02;0.0;0.0;0.44
8991;NBA Live 2000;PS;1998;Sports;1.43;0.05;0.0;0.03;1.51
8992;NBA Live 2001;PS;2000;Sports;0.7;0.47;0.0;0.08;1.25
8993;NBA Live 2001;PS2;2001;Sports;0.52;0.4;0.04;0.13;1.09
8994;NBA Live 2002;XB;2001;Sports;0.35;0.03;0.0;0.02;0.4
8995;NBA Live 2002;PS2;2001;Sports;0.91;0.71;0.0;0.24;1.86
8996;NBA Live 2002;PS;2001;Sports;0.29;0.19;0.0;0.03;0.51
8997;NBA Live 2003;PS2;2002;Sports;1.25;0.15;0.03;0.22;1.65
8998;NBA Live 2004;XB;2003;Sports;0.44;0.04;0.0;0.02;0.5
8999;NBA Live 2004;GC;2003;Sports;0.21;0.05;0.0;0.01;0.27
9000;NBA Live 2004;PS2;2003;Sports;1.57;0.18;0.0;0.27;2.02
9001;NBA Live 2005;XB;2004;Sports;0.81;0.05;0.0;0.04;0.9
9002;NBA Live 2005;PS2;2004;Sports;2.03;0.21;0.0;0.35;2.59
9003;NBA Live 2005;GC;2004;Sports;0.35;0.09;0.0;0.01;0.45
9004;NBA Live 96;PS;1996;Sports;0.16;0.11;0.04;0.02;0.33
9005;NBA Live 97;PS;1996;Sports;0.55;0.38;0.0;0.07;1.0
9006;NBA Live 98;PS;1997;Sports;1.41;0.06;0.0;0.04;1.51
9007;NBA Live 99;PS;1997;Sports;1.13;0.05;0.0;0.03;1.21
9008;NBA Live 99;N64;1998;Sports;0.45;0.02;0.0;0.0;0.47
9009;NBA ShootOut;PS;1995;Sports;0.17;0.12;0.0;0.02;0.31
9010;NBA ShootOut '97;PS;1997;Sports;0.35;0.24;0.0;0.04;0.63
9011;NBA ShootOut 2000;PS;1999;Sports;0.22;0.15;0.0;0.03;0.4
9012;NBA ShootOut 2001;PS2;2001;Sports;0.07;0.06;0.0;0.02;0.15
9013;NBA ShootOut 2001;PS;2000;Sports;0.15;0.1;0.0;0.02;0.27
9014;NBA ShootOut 2002;PS;2001;Sports;0.08;0.05;0.0;0.01;0.14
9015;NBA ShootOut 2003;PS2;2002;Sports;0.11;0.09;0.0;0.03;0.23
9016;NBA ShootOut 2004;PS2;2003;Sports;0.13;0.1;0.0;0.03;0.26
9017;NBA ShootOut 98;PS;1998;Sports;0.43;0.29;0.0;0.05;0.77
9018;NBA Showtime: NBA on NBC;N64;1999;Sports;0.23;0.02;0.0;0.0;0.25
9019;NBA Showtime: NBA on NBC;PS;1999;Sports;0.31;0.21;0.0;0.04;0.56
9020;NBA Starting Five;XB;2002;Sports;0.02;0.01;0.0;0.0;0.03
9021;NBA Street;PS2;2001;Sports;2.19;0.22;0.0;0.38;2.79
9022;NBA Street;GC;2002;Sports;0.33;0.09;0.0;0.01;0.43
9023;NBA Street Homecourt;PS3;2007;Sports;0.12;0.02;0.0;0.02;0.16
9024;NBA Street Homecourt;X360;2007;Sports;0.45;0.01;0.0;0.04;0.5
9025;NBA Street V3;XB;2005;Sports;0.28;0.03;0.0;0.01;0.32
9026;NBA Street V3;PS2;2005;Sports;0.52;0.41;0.0;0.14;1.07
9027;NBA Street V3;GC;2005;Sports;0.23;0.06;0.0;0.01;0.3
9028;NBA Street Vol. 2;PS2;2003;Sports;1.69;0.2;0.0;0.06;1.95
9029;NBA Street Vol. 2;XB;2003;Sports;0.62;0.04;0.0;0.02;0.68
9030;NBA Street: Showdown;PSP;2005;Sports;0.2;0.0;0.0;0.02;0.22
9031;NBA in the Zone 2000;PS;2000;Sports;0.12;0.08;0.0;0.01;0.21
9032;NBA in the Zone 2000;N64;2000;Sports;0.04;0.0;0.0;0.0;0.04
9033;NCAA Basketball 09;PS3;2008;Sports;0.15;0.0;0.0;0.01;0.16
9034;NCAA Basketball 09;X360;2008;Sports;0.2;0.0;0.0;0.02;0.22
9035;NCAA Basketball 09;PS2;2008;Sports;0.14;0.11;0.0;0.04;0.29
9036;NCAA Basketball 10;X360;2009;Sports;0.3;0.0;0.0;0.02;0.32
9037;NCAA Basketball 10;PS3;2009;Sports;0.31;0.0;0.0;0.03;0.34
9038;NCAA Basketball Final Four 97;PS;1997;Sports;0.08;0.05;0.0;0.01;0.14
9039;NCAA College Basketball 2K3;XB;2002;Sports;0.11;0.03;0.0;0.01;0.15
9040;NCAA College Basketball 2K3;PS2;2002;Sports;0.12;0.09;0.0;0.03;0.24
9041;NCAA College Football 2K3;GC;2002;Sports;0.05;0.01;0.0;0.0;0.06
9042;NCAA Final Four 2000;PS;1999;Sports;0.21;0.14;0.0;0.02;0.37
9043;NCAA Final Four 2001;PS2;2000;Sports;0.09;0.07;0.0;0.02;0.18
9044;NCAA Final Four 2001;PS;2000;Sports;0.09;0.06;0.0;0.01;0.16
9045;NCAA Final Four 2002;PS2;2001;Sports;0.15;0.12;0.0;0.04;0.31
9046;NCAA Final Four 2003;PS2;2002;Sports;0.09;0.07;0.0;0.02;0.18
9047;NCAA Final Four 2004;PS2;2003;Sports;0.1;0.08;0.0;0.03;0.21
9048;NCAA Football 06;XB;2005;Sports;0.73;0.21;0.0;0.03;0.97
9049;NCAA Football 06;PS2;2005;Sports;1.53;0.05;0.0;0.25;1.83
9050;NCAA Football 07;PS2;2006;Sports;1.41;0.05;0.0;0.23;1.69
9051;NCAA Football 07;X360;2006;Sports;0.67;0.0;0.0;0.06;0.73
9052;NCAA Football 07;XB;2006;Sports;0.42;0.12;0.0;0.01;0.55
9053;NCAA Football 07;PSP;2006;Sports;0.34;0.0;0.0;0.03;0.37
9054;NCAA Football 08;PS3;2007;Sports;0.35;0.0;0.0;0.03;0.38
9055;NCAA Football 08;X360;2007;Sports;0.65;0.0;0.0;0.05;0.7
9056;NCAA Football 08;PS2;2007;Sports;0.65;0.03;0.0;0.11;0.79
9057;NCAA Football 08;XB;2007;Sports;0.06;0.02;0.0;0.0;0.08
9058;NCAA Football 09;PS3;2008;Sports;0.54;0.0;0.0;0.04;0.58
9059;NCAA Football 09;X360;2008;Sports;0.65;0.0;0.0;0.05;0.7
9060;NCAA Football 09;PS2;2008;Sports;0.4;0.02;0.0;0.07;0.49
9061;NCAA Football 09;PSP;2008;Sports;0.21;0.0;0.0;0.02;0.23
9062;NCAA Football 09 All-Play;Wii;2008;Sports;0.16;0.0;0.0;0.01;0.17
9063;NCAA Football 10;PS2;2009;Sports;0.28;0.22;0.0;0.07;0.57
9064;NCAA Football 10;PS3;2009;Sports;0.75;0.0;0.0;0.06;0.81
9065;NCAA Football 10;X360;2009;Sports;0.87;0.0;0.0;0.07;0.94
9066;NCAA Football 10;PSP;2009;Sports;0.19;0.0;0.0;0.02;0.21
9067;NCAA Football 11;PS3;2010;Sports;0.79;0.0;0.0;0.06;0.85
9068;NCAA Football 11;X360;2010;Sports;0.86;0.0;0.0;0.06;0.92
9069;NCAA Football 11;PS2;2010;Sports;0.19;0.15;0.0;0.05;0.39
9070;NCAA Football 12;X360;2011;Sports;0.94;0.0;0.0;0.06;1.0
9071;NCAA Football 12;PS3;2011;Sports;0.78;0.0;0.0;0.05;0.83
9072;NCAA Football 13;PS3;2012;Action;0.82;0.0;0.0;0.06;0.88
9073;NCAA Football 13;X360;2012;Action;1.02;0.0;0.0;0.06;1.08
9074;NCAA Football 14;PS3;2013;Sports;0.75;0.0;0.0;0.06;0.81
9075;NCAA Football 14;X360;2013;Sports;1.01;0.0;0.0;0.06;1.07
9076;NCAA Football 2000;PS;1999;Sports;0.53;0.36;0.0;0.06;0.95
9077;NCAA Football 2001;PS;2000;Sports;0.39;0.26;0.0;0.05;0.7
9078;NCAA Football 2002;PS2;2001;Sports;0.77;0.6;0.0;0.2;1.57
9079;NCAA Football 2003;XB;2002;Sports;0.39;0.11;0.0;0.02;0.52
9080;NCAA Football 2003;GC;2002;Sports;0.16;0.04;0.0;0.01;0.21
9081;NCAA Football 2003;PS2;2002;Sports;1.16;0.08;0.0;0.19;1.43
9082;NCAA Football 2004;GC;2003;Sports;0.12;0.03;0.0;0.0;0.15
9083;NCAA Football 2004;XB;2003;Sports;0.4;0.02;0.0;0.02;0.44
9084;NCAA Football 2004;PS2;2003;Sports;1.35;0.09;0.0;0.23;1.67
9085;NCAA Football 2005;PS2;2004;Sports;1.32;0.09;0.0;0.22;1.63
9086;NCAA Football 2005;XB;2004;Sports;0.63;0.02;0.0;0.03;0.68
9087;NCAA Football 2005;GC;2004;Sports;0.17;0.04;0.0;0.01;0.22
9088;NCAA Football 98;PS;1997;Sports;0.39;0.27;0.0;0.05;0.71
9089;NCAA Football 99;PS;1998;Sports;0.59;0.4;0.0;0.07;1.06
9090;NCAA GameBreaker 2000;PS;1999;Sports;0.22;0.15;0.0;0.03;0.4
9091;NCAA GameBreaker 2001;PS;2000;Sports;0.18;0.12;0.0;0.02;0.32
9092;NCAA GameBreaker 2001;PS2;2000;Sports;0.07;0.06;0.0;0.02;0.15
9093;NCAA GameBreaker 2003;PS2;2002;Sports;0.11;0.09;0.0;0.03;0.23
9094;NCAA GameBreaker 2004;PS2;2003;Sports;0.11;0.09;0.0;0.03;0.23
9095;NCAA Gamebreaker;PS;1996;Sports;0.15;0.1;0.0;0.02;0.27
9096;NCAA Gamebreaker 99;PS;1998;Sports;0.25;0.17;0.0;0.03;0.45
9097;NCAA March Madness 06;PS2;2005;Sports;0.45;0.02;0.0;0.07;0.54
9098;NCAA March Madness 06;XB;2005;Sports;0.15;0.04;0.0;0.01;0.2
9099;NCAA March Madness 07;PS2;2007;Sports;0.28;0.22;0.0;0.07;0.57
9100;NCAA March Madness 07;X360;2007;Sports;0.19;0.0;0.0;0.02;0.21
9101;NCAA March Madness 08;PS3;2007;Sports;0.08;0.0;0.0;0.01;0.09
9102;NCAA March Madness 08;PS2;2007;Sports;0.13;0.1;0.0;0.03;0.26
9103;NCAA March Madness 08;X360;2007;Sports;0.2;0.0;0.0;0.02;0.22
9104;NCAA March Madness 2003;PS2;2002;Sports;0.32;0.25;0.0;0.08;0.65
9105;NCAA March Madness 2004;XB;2003;Sports;0.18;0.05;0.0;0.01;0.24
9106;NCAA March Madness 2004;PS2;2003;Sports;0.5;0.39;0.0;0.13;1.02
9107;NCAA March Madness 2005;XB;2004;Sports;0.21;0.06;0.0;0.01;0.28
9108;NCAA March Madness 2005;PS2;2004;Sports;0.44;0.02;0.0;0.07;0.53
9109;NCIS;X360;2011;Adventure;0.1;0.03;0.0;0.01;0.14
9110;NCIS;Wii;2011;Adventure;0.08;0.04;0.0;0.01;0.13
9111;NCIS;PC;2011;Adventure;0.01;0.02;0.0;0.01;0.04
9112;NCIS;PS3;2011;Adventure;0.07;0.04;0.0;0.02;0.13
9113;NCIS 3D;3DS;2011;Adventure;0.06;0.04;0.0;0.01;0.11
9114;NERF N-Strike;Wii;2008;Shooter;0.92;0.09;0.0;0.09;1.1
9115;NERF N-Strike Elite;Wii;2009;Shooter;0.93;0.0;0.0;0.07;1.0
9116;NERF N-Strike: Double Blast Bundle;Wii;2010;Shooter;0.09;0.0;0.0;0.0;0.09
9117;NES Open Tournament Golf;NES;1991;Sports;0.41;0.1;0.47;0.02;1.0
9118;NES Remix;WiiU;2014;Action;0.2;0.0;0.08;0.02;0.3
9119;NEVES;DS;2007;Puzzle;0.01;0.0;0.0;0.0;0.01
9120;NFL 2K;DC;1999;Sports;1.12;0.05;0.0;0.02;1.19
9121;NFL 2K1;DC;2000;Sports;1.02;0.05;0.0;0.02;1.09
9122;NFL 2K2;PS2;2001;Sports;0.44;0.34;0.0;0.11;0.89
9123;NFL 2K2;XB;2002;Sports;0.13;0.04;0.0;0.01;0.18
9124;NFL 2K3;XB;2002;Sports;0.38;0.11;0.0;0.02;0.51
9125;NFL 2K3;PS2;2002;Sports;1.06;0.08;0.0;0.18;1.32
9126;NFL 2K3;GC;2002;Sports;0.17;0.04;0.0;0.01;0.22
9127;NFL Blitz;N64;1998;Sports;1.02;0.04;0.0;0.01;1.07
9128;NFL Blitz;PS;1998;Sports;1.41;0.05;0.0;0.04;1.5
9129;NFL Blitz 20-02;PS2;2002;Sports;0.14;0.11;0.0;0.04;0.29
9130;NFL Blitz 20-02;XB;2002;Sports;0.07;0.02;0.0;0.0;0.09
9131;NFL Blitz 20-02;GC;2002;Sports;0.07;0.02;0.0;0.0;0.09
9132;NFL Blitz 20-03;GC;2002;Sports;0.11;0.03;0.0;0.0;0.14
9133;NFL Blitz 20-03;XB;2002;Sports;0.11;0.03;0.0;0.01;0.15
9134;NFL Blitz 20-03;PS2;2002;Sports;0.21;0.17;0.0;0.06;0.44
9135;NFL Blitz 2000;PS;1998;Sports;0.6;0.41;0.0;0.07;1.08
